timestamp,ping_avg_rtt_ms,ping_jitter_ms,packet_loss_percent,speedtest_ping_ms,download_mbps,upload_mbps,temperature_c,humidity_percent,wind_speed_mps,precipitation_mm,weather_code,network_type,ping_target,had_empty_measurement_in_raw,was_missing_timestamp_row,was_estimated_row
2026-05-01 12:30:00,4.3,0.43,0.0,11.41,35.07,4.57,36.6,29.0,4.83,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 12:45:00,4.28,0.43,0.0,2.75,41.31,5.31,36.7,29.0,4.75,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 13:00:00,4.28,0.42,0.0,44.21,9.89,1.36,36.8,29.0,4.69,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 13:15:00,4.29,0.51,0.0,42.16,9.7,1.49,36.7,28.0,4.69,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 13:30:00,3.71,0.54,0.0,45.26,10.26,1.6,36.7,28.0,4.69,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 13:45:00,4.3,0.48,0.0,40.75,14.28,2.25,36.6,28.0,4.75,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 14:00:00,4.2,0.41,0.0,36.25,18.31,2.89,36.5,28.0,4.75,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 14:15:00,4.26,0.57,0.0,31.75,22.34,3.54,36.3,29.0,4.58,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 14:30:00,4.28,0.41,0.0,27.25,26.36,4.19,36.0,31.0,4.36,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 14:45:00,4.24,0.46,0.0,22.75,30.39,4.84,35.8,33.0,4.14,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 15:00:00,3.54,0.42,0.0,43.89,9.29,1.4,35.6,35.0,4.0,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 15:15:00,4.25,0.49,0.0,47.92,9.65,1.45,35.5,36.0,3.31,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 15:30:00,2.77,0.52,0.0,51.58,8.98,1.86,35.3,36.0,2.39,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 15:45:00,4.37,0.48,0.0,42.89,19.96,4.11,35.2,37.0,1.5,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 16:00:00,2.59,0.37,0.0,34.21,30.95,6.36,35.2,37.0,0.89,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 16:15:00,3.32,0.48,0.0,25.52,41.94,8.61,35.2,35.0,0.86,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 16:30:00,3.82,0.53,0.0,16.84,52.93,10.86,35.2,32.0,1.17,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 16:45:00,4.36,0.48,0.0,8.15,63.92,13.11,35.2,28.0,1.56,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 17:00:00,2.38,0.4,0.0,52.12,9.2,1.24,35.0,26.0,1.81,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 17:15:00,2.42,0.37,0.0,36.98,9.64,1.28,35.2,22.0,0.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 17:30:00,4.11,0.54,0.0,29.59,8.49,1.39,35.5,18.0,0.86,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 17:45:00,4.39,0.5,0.0,30.91,8.4,1.39,35.9,15.0,1.5,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 18:00:00,4.36,0.45,0.0,32.23,8.32,1.39,36.1,13.0,2.0,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 18:15:00,4.24,0.49,0.0,33.55,8.24,1.39,36.0,13.0,1.81,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 18:30:00,4.28,0.47,0.0,34.87,8.15,1.39,35.8,15.0,1.22,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 18:45:00,4.59,0.55,0.0,36.18,8.06,1.38,35.5,16.0,0.61,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 19:00:00,4.3,0.48,0.0,47.21,4.57,1.7,35.3,18.0,0.31,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 19:15:00,4.3,0.42,0.0,39.8,9.86,1.22,35.0,18.0,0.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 19:30:00,4.37,0.54,0.0,47.07,10.42,1.4,34.8,17.0,0.47,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 19:45:00,4.3,0.47,0.0,46.49,10.21,1.42,34.5,16.0,0.75,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 20:00:00,4.38,0.49,0.0,45.92,9.99,1.44,34.4,16.0,0.94,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 20:15:00,4.23,0.48,0.0,45.34,9.78,1.46,34.2,16.0,1.06,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 20:30:00,4.27,0.53,0.0,44.77,9.56,1.48,34.0,16.0,1.17,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 20:45:00,4.32,0.5,0.0,44.19,9.35,1.5,33.8,16.0,1.25,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 21:00:00,4.69,0.63,4.0,43.69,13.75,2.0,33.7,16.0,1.28,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-01 21:15:00,4.29,0.46,0.0,43.44,8.5,1.34,33.5,16.0,1.33,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 21:30:00,4.32,0.49,0.0,17.19,41.51,5.96,33.3,17.0,1.31,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 21:45:00,4.45,0.56,0.0,19.26,35.48,5.5,33.2,17.0,1.31,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 22:00:00,3.66,0.69,0.0,21.33,29.44,5.05,33.1,17.0,1.31,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 22:15:00,4.49,0.67,0.0,23.4,23.41,4.59,33.0,17.0,1.36,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 22:30:00,2.54,0.49,0.0,25.48,17.38,4.14,33.0,17.0,1.42,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 22:45:00,2.55,0.48,0.0,32.82,9.45,1.6,33.0,16.0,1.42,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 23:00:00,4.01,0.45,0.0,59.26,8.42,1.64,32.5,17.0,1.44,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 23:15:00,4.3,0.43,0.0,43.58,9.81,2.14,32.3,17.0,1.42,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-01 23:30:00,4.32,0.49,0.0,39.92,12.45,2.19,32.3,17.0,1.33,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-01 23:45:00,4.36,0.47,0.0,36.26,15.09,2.25,32.2,17.0,1.31,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 00:00:00,4.6,0.51,0.0,32.6,17.73,2.3,32.2,18.0,1.28,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 00:15:00,4.38,0.49,0.0,28.94,20.37,2.36,32.3,18.0,1.39,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 00:30:00,4.25,0.45,0.0,25.28,23.01,2.41,32.5,17.0,1.58,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 00:45:00,4.31,0.43,0.0,43.35,9.1,1.18,32.7,17.0,1.83,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 01:00:00,4.36,0.45,0.0,51.37,8.9,1.15,32.8,17.0,2.03,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 01:15:00,4.36,0.44,0.0,27.12,8.93,1.24,32.8,17.0,2.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 01:30:00,4.36,0.41,0.0,27.41,9.17,1.37,32.9,17.0,2.33,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 01:45:00,4.26,0.41,0.0,27.7,9.42,1.49,33.0,18.0,2.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 02:00:00,4.39,0.5,0.0,27.99,9.66,1.62,33.0,18.0,2.56,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 02:15:00,4.34,0.45,0.0,28.28,9.9,1.75,32.9,18.0,2.53,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 02:30:00,4.44,0.49,0.0,28.57,10.15,1.87,32.7,19.0,2.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 02:45:00,4.3,0.41,0.0,28.86,10.39,2.0,32.5,19.0,2.33,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 03:00:00,4.37,0.41,0.0,58.13,10.5,1.59,32.3,19.0,2.31,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-02 03:15:00,4.33,0.43,0.0,44.18,9.58,1.34,32.1,20.0,2.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 03:30:00,4.32,0.47,0.0,35.18,10.01,1.76,31.8,20.0,2.08,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 03:45:00,4.3,0.44,0.0,33.67,11.18,1.79,31.5,21.0,1.94,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 04:00:00,4.38,0.45,0.0,32.15,12.36,1.81,31.4,21.0,1.86,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 04:15:00,4.38,0.47,0.0,30.64,13.53,1.83,31.3,23.0,1.89,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 04:30:00,4.38,0.44,0.0,29.12,14.71,1.85,31.4,22.0,1.94,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 04:45:00,4.36,0.47,0.0,27.61,15.88,1.87,32.5,21.0,2.06,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 05:00:00,4.49,0.5,0.0,23.8,8.54,1.2,32.5,21.0,2.28,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 05:15:00,4.26,0.37,0.0,55.47,9.51,1.48,32.7,21.0,2.67,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 05:30:00,4.27,0.51,0.0,47.25,10.42,1.52,32.8,20.0,2.64,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-02 05:45:00,4.36,0.55,0.0,44.04,12.96,1.71,33.0,20.0,2.61,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 06:00:00,4.28,0.49,0.0,40.83,15.5,1.9,33.2,19.0,2.61,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 06:15:00,4.3,0.49,0.0,37.62,18.03,2.08,33.7,19.0,2.64,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 06:30:00,4.3,0.43,0.0,34.41,20.56,2.27,34.5,17.0,2.69,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 06:45:00,4.37,0.49,0.0,31.2,23.1,2.46,35.2,17.0,2.75,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 07:00:00,4.3,0.45,0.0,46.6,10.1,1.63,35.7,16.0,2.78,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 07:15:00,4.27,0.41,0.0,57.9,9.49,1.88,36.5,15.0,2.92,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-02 07:30:00,4.29,0.41,0.0,51.49,10.22,1.77,37.3,14.0,3.03,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-02 07:45:00,4.4,0.49,0.0,45.03,12.98,1.89,38.1,13.0,3.17,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 08:00:00,4.98,0.67,0.0,38.58,15.75,2.01,38.7,13.0,3.33,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 08:15:00,4.56,0.56,0.0,32.12,18.52,2.13,39.0,12.0,3.58,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 08:30:00,3.43,0.53,0.0,25.67,21.29,2.25,39.3,12.0,4.0,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 08:45:00,2.37,0.45,0.0,19.21,24.06,2.37,39.5,12.0,4.47,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 09:00:00,3.37,0.56,0.0,29.08,6.12,1.04,39.6,12.0,4.78,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 09:15:00,2.4,0.44,0.0,34.9,8.82,1.8,39.5,13.0,4.78,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 09:30:00,2.9,0.52,0.0,54.58,10.03,1.39,39.2,15.0,4.75,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 09:45:00,2.42,0.46,0.0,48.7,13.36,2.15,38.8,18.0,4.89,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 10:00:00,4.4,0.49,0.0,42.83,16.7,2.92,38.6,19.0,5.11,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 10:15:00,3.76,0.51,0.0,36.95,20.04,3.69,38.1,22.0,5.28,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 10:30:00,4.28,0.46,0.0,31.08,23.37,4.45,37.5,25.0,5.36,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 10:45:00,4.26,0.47,0.0,25.2,26.7,5.22,37.0,28.0,5.44,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 11:00:00,4.32,0.49,0.0,29.03,9.97,1.56,36.5,28.0,5.47,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 11:15:00,4.32,0.43,0.0,35.42,10.16,2.17,37.0,27.0,5.44,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 11:30:00,4.29,0.5,0.0,31.3,14.92,2.48,37.3,26.0,4.92,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 11:45:00,4.26,0.43,0.0,32.21,13.51,2.28,37.6,26.0,4.83,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 12:00:00,4.24,0.45,0.0,33.11,12.09,2.09,37.8,25.0,4.72,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 12:15:00,4.28,0.45,0.0,34.02,10.68,1.89,38.0,24.0,4.83,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 12:30:00,4.24,0.45,0.0,34.92,9.26,1.7,38.2,23.0,5.0,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 12:45:00,4.42,0.43,0.0,35.83,7.85,1.5,38.2,22.0,5.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 13:00:00,4.22,0.47,0.0,56.3,8.0,1.74,38.3,21.0,5.31,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 13:15:00,4.44,0.53,0.0,22.88,8.12,1.24,38.3,20.0,5.36,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 13:30:00,4.3,0.47,0.0,29.41,8.37,1.23,38.2,20.0,5.44,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 13:45:00,4.36,0.45,0.0,35.94,8.62,1.23,38.1,19.0,5.5,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 14:00:00,4.36,0.53,0.0,42.48,8.87,1.22,38.0,19.0,5.5,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 14:15:00,4.32,0.51,0.0,49.01,9.12,1.22,37.8,20.0,5.19,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 14:30:00,4.3,0.43,0.0,55.54,9.37,1.21,37.4,21.0,4.72,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 14:45:00,4.42,0.49,0.0,45.62,9.02,1.56,37.0,22.0,4.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 15:00:00,4.28,0.55,0.0,54.0,8.1,1.45,36.8,23.0,3.89,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 15:15:00,4.36,0.57,0.0,51.95,8.16,1.39,36.5,24.0,3.36,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 15:30:00,4.24,0.43,0.0,49.9,8.22,1.33,36.3,24.0,2.78,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 15:45:00,4.26,0.55,0.0,47.84,8.28,1.27,36.1,25.0,2.25,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 16:00:00,4.5,0.55,0.0,45.78,8.34,1.21,36.0,25.0,1.89,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 16:15:00,4.36,0.47,0.0,43.73,8.4,1.15,35.7,26.0,1.67,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 16:30:00,4.22,0.57,0.0,46.93,8.68,0.99,35.5,26.0,1.56,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 16:45:00,4.2,0.47,0.0,46.54,8.85,1.82,35.2,29.0,1.56,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 17:00:00,4.24,0.42,0.0,37.68,14.46,2.24,34.9,29.0,1.53,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 17:15:00,4.42,0.45,0.0,28.82,20.06,2.66,34.8,29.0,1.56,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 17:30:00,2.38,0.37,0.0,19.95,25.67,3.07,34.9,27.0,1.94,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 17:45:00,4.32,0.55,0.0,11.09,31.27,3.49,35.0,26.0,2.19,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 18:00:00,2.56,0.31,0.0,2.23,36.88,3.91,35.0,25.0,2.28,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 18:15:00,4.28,0.39,0.0,20.59,9.34,1.32,34.8,26.0,2.11,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 18:30:00,4.31,0.43,0.0,47.64,9.35,1.56,34.7,26.0,1.86,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 18:45:00,4.44,0.43,0.0,66.27,9.06,1.38,34.4,27.0,1.61,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 19:00:00,4.26,0.47,0.0,54.86,18.94,3.58,34.2,28.0,1.39,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 19:15:00,4.2,0.35,0.0,43.44,28.82,5.77,34.2,27.0,1.42,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 19:30:00,4.28,0.47,0.0,32.03,38.69,7.97,34.2,25.0,1.64,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 19:45:00,4.34,0.53,0.0,20.62,48.56,10.16,34.3,23.0,2.06,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 20:00:00,4.3,0.53,0.0,9.2,58.44,12.36,34.3,21.0,2.36,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 20:15:00,3.5,0.43,0.0,58.2,9.1,1.42,34.4,20.0,2.42,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 20:30:00,4.32,0.45,0.0,42.49,8.16,0.85,34.5,19.0,2.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-02 20:45:00,4.3,0.39,0.0,30.74,12.14,1.76,34.5,18.0,2.22,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 21:00:00,4.32,0.45,0.0,36.91,11.42,1.73,34.6,17.0,2.17,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 21:15:00,4.26,0.43,0.0,43.09,10.69,1.69,34.7,17.0,2.25,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 21:30:00,4.28,0.46,0.0,49.27,9.97,1.66,34.7,17.0,2.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 21:45:00,4.28,0.45,0.0,55.45,9.24,1.63,34.8,17.0,2.78,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 22:00:00,3.06,0.55,0.0,61.62,8.52,1.6,34.8,17.0,3.03,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 22:15:00,4.34,0.45,0.0,38.88,8.6,1.48,34.7,17.0,3.25,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 22:30:00,4.32,0.49,0.0,39.0,14.1,2.64,34.5,18.0,3.39,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 22:45:00,4.3,0.49,0.0,29.92,28.47,5.36,34.2,17.0,3.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 23:00:00,4.3,0.47,0.0,20.83,42.83,8.08,33.9,17.0,3.58,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 23:15:00,4.26,0.49,0.0,11.74,57.2,10.8,33.8,17.0,3.06,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-02 23:30:00,4.36,0.59,0.0,2.66,71.56,13.52,33.7,17.0,3.17,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-02 23:45:00,4.32,0.47,0.0,51.15,7.12,1.16,33.5,17.0,3.36,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-03 00:00:00,4.28,0.51,0.0,42.36,8.22,1.51,33.5,17.0,3.44,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 00:15:00,4.48,0.51,0.0,44.34,10.34,1.74,33.4,18.0,3.58,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 00:30:00,4.26,0.43,0.0,47.0,9.87,1.61,33.3,18.0,3.78,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 00:45:00,4.28,0.73,0.0,49.66,9.4,1.48,33.3,19.0,3.97,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 01:00:00,3.78,0.67,0.0,52.31,8.93,1.35,33.3,19.0,4.08,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 01:15:00,3.0,0.6,0.0,54.96,8.47,1.22,33.3,19.0,4.22,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 01:30:00,2.52,0.51,0.0,57.62,8.0,1.1,33.3,20.0,4.31,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 01:45:00,2.3,0.41,0.0,40.12,7.2,1.42,33.3,21.0,4.42,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 02:00:00,3.34,0.51,0.0,50.16,12.11,2.16,33.3,22.0,4.5,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 02:15:00,3.66,0.49,0.0,52.85,11.32,2.01,33.4,22.0,4.5,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 02:30:00,4.02,0.53,0.0,55.54,10.53,1.86,33.5,22.0,4.53,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 02:45:00,4.35,0.45,0.0,58.23,9.73,1.71,33.5,22.0,4.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 03:00:00,4.33,0.47,0.0,60.92,8.94,1.56,33.5,22.0,4.42,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 03:15:00,4.32,0.39,0.0,63.61,8.15,1.41,33.7,21.0,4.47,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-03 03:30:00,4.52,0.53,0.0,35.86,8.9,1.42,33.8,20.0,4.58,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-03 03:45:00,4.36,0.48,0.0,12.72,30.24,6.04,34.0,19.0,4.67,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 04:00:00,4.34,0.51,0.0,24.24,24.8,4.9,34.1,19.0,4.72,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 04:15:00,4.34,0.51,0.0,35.76,19.36,3.75,34.2,18.0,4.75,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 04:30:00,4.3,0.45,0.0,47.28,13.91,2.61,34.2,17.0,4.81,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 04:45:00,4.44,0.51,0.0,58.8,8.47,1.46,35.0,16.0,4.83,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 05:00:00,4.3,0.43,0.0,50.3,8.86,1.6,35.0,16.0,4.89,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 05:15:00,4.28,0.39,0.0,34.64,7.8,1.21,35.0,16.0,5.61,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 05:30:00,4.32,0.43,0.0,32.26,7.88,1.23,35.0,16.0,5.47,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 05:45:00,4.06,0.69,0.0,29.88,7.97,1.26,34.9,16.0,5.36,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 06:00:00,2.46,0.46,0.0,27.5,8.05,1.28,34.8,16.0,5.31,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 06:15:00,5.04,0.37,0.0,25.11,8.13,1.3,35.0,16.0,5.25,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 06:30:00,2.48,0.37,0.0,22.73,8.22,1.33,35.1,16.0,5.22,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 06:45:00,4.28,0.53,0.0,20.35,8.3,1.35,35.3,15.0,5.19,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 07:00:00,4.28,0.43,0.0,35.97,8.52,1.21,35.4,15.0,5.22,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 07:15:00,4.32,0.49,0.0,34.25,9.22,1.47,35.6,16.0,5.14,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 07:30:00,3.94,0.53,0.0,34.53,10.36,1.61,35.9,16.0,5.03,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 07:45:00,4.33,0.47,0.0,34.8,11.49,1.75,36.2,16.0,4.94,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 08:00:00,4.27,0.37,0.0,35.08,12.63,1.9,36.3,17.0,4.89,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 08:15:00,4.36,0.37,0.0,35.35,13.76,2.04,36.5,17.0,5.08,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 08:30:00,4.29,0.41,0.0,35.63,14.9,2.18,36.8,18.0,5.36,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 08:45:00,4.26,0.41,0.0,69.15,8.73,1.65,37.0,18.0,5.58,0.0,0.0,Awaser,1.1.1.1,False,False,False
2026-05-03 09:00:00,4.28,0.47,0.0,47.04,8.66,1.22,37.2,19.0,5.81,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 09:15:00,4.32,0.43,0.0,44.27,14.03,1.87,37.3,19.0,5.94,0.0,0.0,Awaser,1.1.1.1,True,False,False
2026-05-03 09:30:00,4.26,0.45,0.0,44.1,12.8,1.75,37.6,19.0,6.08,0.0,0.0,Awaser,1.1.1.1,True,False,True
2026-05-03 09:45:00,4.32,0.47,0.0,43.93,11.58,1.62,37.8,19.0,6.11,0.0,0.0,Awaser,1.1.1.1,True,False,True
