hour,day_of_week,is_weekend,ping_avg_rtt_ms_lag_1,ping_avg_rtt_ms_lag_2,ping_avg_rtt_ms_lag_3,ping_avg_rtt_ms_lag_4,download_lag_1,upload_lag_1,jitter_lag_1,weather_code,target
7,0,0,30.72,23.38,20.64,23.04,370.24,40.56,9.96,0.0,24.62
8,0,0,26.16,30.72,23.38,20.64,285.29,15.12,4.47,0.0,22.76
8,0,0,24.62,26.16,30.72,23.38,259.9,35.17,4.92,0.0,28.38
8,0,0,22.76,24.62,26.16,30.72,299.12,41.41,3.45,0.0,27.28
8,0,0,28.38,22.76,24.62,26.16,317.94,39.96,6.96,0.0,24.36
9,0,0,27.28,28.38,22.76,24.62,341.94,40.15,3.2,0.0,24.16
9,0,0,24.36,27.28,28.38,22.76,284.3,26.82,6.08,0.0,39.88
9,0,0,24.16,24.36,27.28,28.38,242.17,32.22,4.98,0.0,35.88
9,0,0,39.88,24.16,24.36,27.28,288.08,8.52,4.57,0.0,28.12
10,0,0,35.88,39.88,24.16,24.36,296.21,30.29,8.76,0.0,26.32
10,0,0,28.12,35.88,39.88,24.16,340.8,35.77,4.75,0.0,30.4
10,0,0,26.32,28.12,35.88,39.88,330.77,49.02,4.1,0.0,22.76
10,0,0,30.4,26.32,28.12,35.88,104.23,32.27,7.37,0.0,25.44
11,0,0,22.76,30.4,26.32,28.12,377.39,44.45,3.67,0.0,22.57
11,0,0,25.44,22.76,30.4,26.32,204.45,38.07,4.82,0.0,23.7
11,0,0,22.57,25.44,22.76,30.4,351.9,33.54,2.9,0.0,24.22
11,0,0,23.7,22.57,25.44,22.76,298.65,18.63,4.22,0.0,26.5
12,0,0,24.22,23.7,22.57,25.44,157.66,59.73,3.04,0.0,27.28
12,0,0,26.5,24.22,23.7,22.57,235.82,50.87,8.08,0.0,23.96
12,0,0,27.28,26.5,24.22,23.7,129.48,32.13,6.04,0.0,26.44
12,0,0,23.96,27.28,26.5,24.22,150.14,30.99,4.14,0.0,29.52
13,0,0,26.44,23.96,27.28,26.5,278.97,41.1,4.39,0.0,23.86
13,0,0,29.52,26.44,23.96,27.28,331.29,38.79,7.16,0.0,30.56
13,0,0,23.86,29.52,26.44,23.96,176.13,19.34,5.16,0.0,24.38
13,0,0,30.56,23.86,29.52,26.44,110.85,50.33,6.37,0.0,57.68
14,0,0,24.38,30.56,23.86,29.52,333.33,54.35,4.98,0.0,22.54
14,0,0,57.68,24.38,30.56,23.86,52.43,28.87,6.31,0.0,22.26
14,0,0,22.54,57.68,24.38,30.56,301.16,22.28,7.14,0.0,21.98
14,0,0,22.26,22.54,57.68,24.38,271.15,52.77,3.35,0.0,26.86
15,0,0,21.98,22.26,22.54,57.68,162.83,53.15,3.39,0.0,22.72
15,0,0,26.86,21.98,22.26,22.54,268.84,47.14,9.1,0.0,30.52
15,0,0,22.72,26.86,21.98,22.26,339.65,57.25,3.43,0.0,43.72
15,0,0,30.52,22.72,26.86,21.98,25.8,49.38,5.61,0.0,24.54
16,0,0,43.72,30.52,22.72,26.86,263.9,26.23,7.18,0.0,25.58
16,0,0,24.54,43.72,30.52,22.72,309.19,17.29,5.39,0.0,19.94
16,0,0,25.58,24.54,43.72,30.52,30.39,23.46,3.92,0.0,23.62
16,0,0,19.94,25.58,24.54,43.72,311.34,34.67,2.76,0.0,26.08
17,0,0,23.62,19.94,25.58,24.54,322.71,25.16,3.65,0.0,23.64
17,0,0,26.08,23.62,19.94,25.58,278.57,35.55,5.82,0.0,26.98
17,0,0,23.64,26.08,23.62,19.94,135.91,34.79,5.14,0.0,21.3
17,0,0,26.98,23.64,26.08,23.62,264.57,32.47,7.24,0.0,20.26
18,0,0,21.3,26.98,23.64,26.08,332.76,46.94,3.94,0.0,25.98
18,0,0,20.26,21.3,26.98,23.64,273.99,27.52,3.2,0.0,33.64
18,0,0,25.98,20.26,21.3,26.98,252.5,34.37,6.8,0.0,23.92
18,0,0,33.64,25.98,20.26,21.3,285.07,15.29,5.96,0.0,23.16
19,0,0,23.92,33.64,25.98,20.26,239.47,8.98,3.55,0.0,24.2
19,0,0,23.16,23.92,33.64,25.98,113.11,45.86,4.14,0.0,23.06
19,0,0,24.2,23.16,23.92,33.64,300.61,31.06,4.27,0.0,20.56
19,0,0,23.06,24.2,23.16,23.92,249.01,21.73,3.2,0.0,20.08
20,0,0,20.56,23.06,24.2,23.16,312.22,37.62,3.1,0.0,27.62
20,0,0,20.08,20.56,23.06,24.2,240.26,51.97,3.22,0.0,23.82
20,0,0,27.62,20.08,20.56,23.06,177.25,34.98,5.69,0.0,21.08
20,0,0,23.82,27.62,20.08,20.56,166.9,58.34,3.55,0.0,23.56
21,0,0,21.08,23.82,27.62,20.08,123.65,34.88,4.18,0.0,26.4
21,0,0,23.56,21.08,23.82,27.62,92.63,53.5,4.86,0.0,20.58
21,0,0,26.4,23.56,21.08,23.82,311.13,45.22,4.31,0.0,24.26
21,0,0,20.58,26.4,23.56,21.08,278.19,37.44,3.45,0.0,28.14
22,0,0,24.26,20.58,26.4,23.56,307.75,35.31,6.51,0.0,20.86
22,0,0,28.14,24.26,20.58,26.4,270.67,44.19,7.59,0.0,21.2
22,0,0,20.86,28.14,24.26,20.58,288.52,40.66,3.51,0.0,24.36
22,0,0,21.2,20.86,28.14,24.26,127.19,31.55,2.94,0.0,22.1
23,0,0,24.36,21.2,20.86,28.14,305.24,42.6,5.12,0.0,20.98
23,0,0,22.1,24.36,21.2,20.86,145.08,32.1,2.65,0.0,24.12
23,0,0,20.98,22.1,24.36,21.2,143.55,55.57,3.45,0.0,29.62
23,0,0,24.12,20.98,22.1,24.36,302.71,38.38,3.9,0.0,20.48
0,1,0,29.62,24.12,20.98,22.1,240.41,28.83,9.45,0.0,23.62
0,1,0,20.48,29.62,24.12,20.98,310.95,39.58,2.98,0.0,21.8
0,1,0,23.62,20.48,29.62,24.12,166.54,43.53,3.8,0.0,21.26
0,1,0,21.8,23.62,20.48,29.62,117.35,41.95,5.51,0.0,25.52
1,1,0,21.26,21.8,23.62,20.48,139.05,13.41,3.51,0.0,21.44
1,1,0,25.52,21.26,21.8,23.62,171.45,40.8,5.88,0.0,19.92
1,1,0,21.44,25.52,21.26,21.8,287.42,42.77,2.84,0.0,22.22
1,1,0,19.92,21.44,25.52,21.26,262.71,37.07,3.04,0.0,27.26
2,1,0,22.22,19.92,21.44,25.52,269.9,34.4,3.47,0.0,26.64
2,1,0,27.26,22.22,19.92,21.44,75.26,37.37,5.0,0.0,24.66
2,1,0,26.64,27.26,22.22,19.92,174.4,23.49,2.71,0.0,22.4
2,1,0,24.66,26.64,27.26,22.22,353.09,39.77,6.02,0.0,22.98
3,1,0,22.4,24.66,26.64,27.26,217.94,23.61,3.47,0.0,22.74
3,1,0,22.98,22.4,24.66,26.64,337.28,53.18,4.73,0.0,21.7
3,1,0,22.74,22.98,22.4,24.66,126.78,48.13,3.35,0.0,29.66
3,1,0,21.7,22.74,22.98,22.4,167.56,34.09,3.06,0.0,24.62
4,1,0,29.66,21.7,22.74,22.98,251.7,32.65,9.04,0.0,24.14
4,1,0,24.62,29.66,21.7,22.74,354.42,31.15,4.57,0.0,27.12
4,1,0,24.14,24.62,29.66,21.7,142.51,52.68,3.76,0.0,27.06
4,1,0,27.12,24.14,24.62,29.66,204.06,21.56,5.69,0.0,27.0
5,1,0,27.06,27.12,24.14,24.62,177.35,51.54,6.96,0.0,23.02
5,1,0,27.0,27.06,27.12,24.14,173.85,49.86,3.98,0.0,38.9
5,1,0,23.02,27.0,27.06,27.12,241.44,4.31,4.37,0.0,24.88
5,1,0,38.9,23.02,27.0,27.06,162.04,24.32,10.63,0.0,37.14
6,1,0,24.88,38.9,23.02,27.0,273.32,38.46,5.29,0.0,24.76
6,1,0,37.14,24.88,38.9,23.02,326.13,38.95,10.9,0.0,24.96
6,1,0,24.76,37.14,24.88,38.9,318.49,27.39,4.06,0.0,24.1
6,1,0,24.96,24.76,37.14,24.88,97.67,15.9,4.16,0.0,28.22
7,1,0,24.1,24.96,24.76,37.14,318.91,40.03,4.51,0.0,30.32
7,1,0,28.22,24.1,24.96,24.76,335.24,46.39,5.18,0.0,20.42
7,1,0,30.32,28.22,24.1,24.96,265.49,22.8,7.04,0.0,29.08
7,1,0,20.42,30.32,28.22,24.1,374.33,53.63,3.06,0.0,43.26
8,1,0,29.08,20.42,30.32,28.22,323.82,24.61,5.59,0.0,26.6
8,1,0,43.26,29.08,20.42,30.32,399.83,39.09,5.33,0.0,29.96
8,1,0,26.6,43.26,29.08,20.42,220.4,39.53,5.88,0.0,27.96
8,1,0,29.96,26.6,43.26,29.08,330.34,35.97,5.57,0.0,26.12
9,1,0,27.96,29.96,26.6,43.26,352.52,34.52,4.35,0.0,40.94
9,1,0,26.12,27.96,29.96,26.6,271.52,30.92,3.37,0.0,30.4
9,1,0,40.94,26.12,27.96,29.96,142.16,29.68,5.41,1.0,25.52
9,1,0,30.4,40.94,26.12,27.96,354.41,45.46,5.41,1.0,43.96
10,1,0,25.52,30.4,40.94,26.12,287.89,42.61,3.2,1.0,22.58
10,1,0,43.96,25.52,30.4,40.94,351.94,41.27,4.86,2.0,19.26
10,1,0,22.58,43.96,25.52,30.4,241.67,22.57,3.59,2.0,26.52
10,1,0,19.26,22.58,43.96,25.52,362.09,39.36,2.14,0.0,41.04
11,1,0,26.52,19.26,22.58,43.96,184.16,60.13,5.47,0.0,29.76
11,1,0,41.04,26.52,19.26,22.58,122.9,33.83,8.49,0.0,24.34
11,1,0,29.76,41.04,26.52,19.26,174.51,38.49,3.71,1.0,24.2
12,1,0,24.34,29.76,41.04,26.52,329.82,35.94,4.08,1.0,25.08
12,1,0,24.2,24.34,29.76,41.04,214.56,38.27,4.71,0.0,26.96
12,1,0,25.08,24.2,24.34,29.76,129.71,26.94,5.53,0.0,22.82
12,1,0,26.96,25.08,24.2,24.34,253.06,31.21,2.96,0.0,22.92
13,1,0,22.82,26.96,25.08,24.2,212.75,34.93,3.14,0.0,22.16
13,1,0,22.92,22.82,26.96,25.08,142.97,52.02,2.59,0.0,24.78
13,1,0,22.16,22.92,22.82,26.96,259.79,42.35,2.53,1.0,24.22
13,1,0,24.78,22.16,22.92,22.82,313.56,42.06,3.2,1.0,28.28
14,1,0,24.22,24.78,22.16,22.92,138.78,40.18,5.45,1.0,24.02
14,1,0,28.28,24.22,24.78,22.16,308.78,15.75,4.35,1.0,22.04
14,1,0,24.02,28.28,24.22,24.78,323.29,33.8,4.31,1.0,25.42
14,1,0,22.04,24.02,28.28,24.22,291.6,19.29,3.35,0.0,25.02
15,1,0,25.42,22.04,24.02,28.28,294.39,57.11,6.8,0.0,26.3
15,1,0,25.02,25.42,22.04,24.02,244.21,45.76,3.02,0.0,60.56
15,1,0,26.3,25.02,25.42,22.04,282.56,38.06,4.73,0.0,35.72
15,1,0,60.56,26.3,25.02,25.42,275.37,32.27,8.2,0.0,23.16
16,1,0,35.72,60.56,26.3,25.02,323.14,38.85,5.29,0.0,25.96
16,1,0,23.16,35.72,60.56,26.3,272.84,19.07,3.8,0.0,34.94
16,1,0,25.96,23.16,35.72,60.56,326.5,44.36,5.92,0.0,21.64
16,1,0,34.94,25.96,23.16,35.72,60.01,29.12,8.29,0.0,27.86
17,1,0,21.64,34.94,25.96,23.16,268.79,41.88,2.92,0.0,23.9
17,1,0,27.86,21.64,34.94,25.96,278.95,52.55,5.12,0.0,25.9
17,1,0,23.9,27.86,21.64,34.94,339.89,31.01,3.18,0.0,25.8
17,1,0,25.9,23.9,27.86,21.64,342.66,33.09,3.98,0.0,24.46
18,1,0,25.8,25.9,23.9,27.86,185.25,34.99,4.31,0.0,31.08
18,1,0,24.46,25.8,25.9,23.9,286.45,53.03,4.67,0.0,25.44
18,1,0,31.08,24.46,25.8,25.9,265.69,37.12,5.98,0.0,22.86
18,1,0,25.44,31.08,24.46,25.8,299.13,43.61,4.14,0.0,23.78
19,1,0,22.86,25.44,31.08,24.46,260.72,37.52,3.2,0.0,23.44
19,1,0,23.78,22.86,25.44,31.08,276.09,50.53,2.63,0.0,35.9
19,1,0,23.44,23.78,22.86,25.44,220.71,44.72,3.2,0.0,28.3
19,1,0,35.9,23.44,23.78,22.86,328.39,39.4,7.98,0.0,30.8
20,1,0,28.3,35.9,23.44,23.78,163.9,27.82,6.2,0.0,30.7
20,1,0,30.8,28.3,35.9,23.44,287.26,57.26,6.67,0.0,21.86
20,1,0,30.7,30.8,28.3,35.9,176.88,28.27,5.31,0.0,23.9
20,1,0,21.86,30.7,30.8,28.3,319.75,35.32,3.04,0.0,26.3
21,1,0,23.9,21.86,30.7,30.8,327.25,54.55,2.94,0.0,23.16
21,1,0,26.3,23.9,21.86,30.7,311.51,45.64,5.02,0.0,24.34
21,1,0,23.16,26.3,23.9,21.86,325.48,28.49,3.59,0.0,23.8
21,1,0,24.34,23.16,26.3,23.9,404.43,41.23,3.47,0.0,22.9
22,1,0,23.8,24.34,23.16,26.3,281.61,39.8,4.43,0.0,25.36
22,1,0,22.9,23.8,24.34,23.16,282.62,33.31,2.84,0.0,20.82
22,1,0,25.36,22.9,23.8,24.34,342.24,50.22,4.47,0.0,23.76
22,1,0,20.82,25.36,22.9,23.8,339.95,34.78,2.86,0.0,29.3
23,1,0,23.76,20.82,25.36,22.9,145.0,22.53,3.59,0.0,24.2
23,1,0,29.3,23.76,20.82,25.36,149.94,31.1,7.14,0.0,38.6
23,1,0,24.2,29.3,23.76,20.82,331.52,50.53,3.47,0.0,24.28
23,1,0,38.6,24.2,29.3,23.76,267.62,47.69,6.88,0.0,26.4
0,2,0,24.28,38.6,24.2,29.3,271.69,37.88,2.94,0.0,24.06
0,2,0,26.4,24.28,38.6,24.2,334.98,49.13,5.06,0.0,22.8
0,2,0,24.06,26.4,24.28,38.6,277.64,34.09,3.24,0.0,25.98
0,2,0,22.8,24.06,26.4,24.28,334.33,43.46,3.24,0.0,26.9
1,2,0,25.98,22.8,24.06,26.4,131.92,19.26,3.49,0.0,25.44
1,2,0,26.9,25.98,22.8,24.06,274.61,48.5,4.12,0.0,25.84
1,2,0,25.44,26.9,25.98,22.8,293.78,45.59,3.98,1.0,22.84
1,2,0,25.84,25.44,26.9,25.98,314.76,45.55,4.0,2.0,24.5
2,2,0,22.84,25.84,25.44,26.9,287.71,49.33,4.14,2.0,20.36
2,2,0,24.5,22.84,25.84,25.44,239.66,35.7,3.98,2.0,21.16
2,2,0,20.36,24.5,22.84,25.84,278.04,52.03,3.33,1.0,23.26
2,2,0,21.16,20.36,24.5,22.84,328.84,33.38,3.08,1.0,23.58
3,2,0,23.26,21.16,20.36,24.5,291.14,45.98,3.47,1.0,22.04
3,2,0,23.58,23.26,21.16,20.36,305.71,38.15,5.45,0.0,26.34
3,2,0,22.04,23.58,23.26,21.16,273.39,12.06,3.61,0.0,26.14
3,2,0,26.34,22.04,23.58,23.26,282.71,37.53,5.08,0.0,24.7
4,2,0,26.14,26.34,22.04,23.58,273.32,33.31,4.65,0.0,21.14
4,2,0,24.7,26.14,26.34,22.04,251.99,25.64,3.92,0.0,32.04
4,2,0,21.14,24.7,26.14,26.34,246.67,48.11,2.9,0.0,25.64
4,2,0,32.04,21.14,24.7,26.14,293.34,13.01,4.12,0.0,45.08
5,2,0,25.64,32.04,21.14,24.7,102.83,31.68,4.1,0.0,22.56
5,2,0,45.08,25.64,32.04,21.14,77.4,26.58,12.18,0.0,27.0
5,2,0,22.56,45.08,25.64,32.04,159.55,15.26,3.29,0.0,25.86
5,2,0,27.0,22.56,45.08,25.64,354.39,53.97,4.45,0.0,25.86
6,2,0,25.86,27.0,22.56,45.08,314.31,20.43,3.65,0.0,31.68
6,2,0,25.86,25.86,27.0,22.56,319.24,35.56,5.69,0.0,23.8
6,2,0,31.68,25.86,25.86,27.0,119.36,32.42,4.47,0.0,25.02
6,2,0,23.8,31.68,25.86,25.86,256.46,30.87,3.35,0.0,21.74
7,2,0,25.02,23.8,31.68,25.86,301.91,22.64,2.92,0.0,25.86
7,2,0,21.74,25.02,23.8,31.68,336.69,23.23,3.0,0.0,23.06
7,2,0,25.86,21.74,25.02,23.8,262.2,30.47,3.67,0.0,23.34
7,2,0,23.06,25.86,21.74,25.02,133.35,26.65,4.65,0.0,24.38
8,2,0,23.34,23.06,25.86,21.74,308.67,45.79,3.22,0.0,28.24
8,2,0,24.38,23.34,23.06,25.86,376.88,27.89,5.04,0.0,38.54
8,2,0,28.24,24.38,23.34,23.06,288.1,6.95,6.41,0.0,22.92
8,2,0,38.54,28.24,24.38,23.34,352.2,34.17,6.18,0.0,24.56
9,2,0,22.92,38.54,28.24,24.38,144.46,14.2,3.71,0.0,30.96
9,2,0,24.56,22.92,38.54,28.24,310.0,45.47,4.14,0.0,23.48
9,2,0,30.96,24.56,22.92,38.54,112.13,55.63,7.65,0.0,26.6
9,2,0,23.48,30.96,24.56,22.92,337.65,25.27,4.82,0.0,84.28
10,2,0,26.6,23.48,30.96,24.56,202.91,38.69,3.88,0.0,26.14
10,2,0,84.28,26.6,23.48,30.96,229.15,27.23,11.78,0.0,24.5
10,2,0,26.14,84.28,26.6,23.48,312.28,28.37,3.92,0.0,24.66
10,2,0,24.5,26.14,84.28,26.6,201.69,30.1,3.76,0.0,23.08
11,2,0,24.66,24.5,26.14,84.28,293.2,26.11,4.88,0.0,36.74
11,2,0,23.08,24.66,24.5,26.14,299.06,34.66,3.06,0.0,22.28
11,2,0,36.74,23.08,24.66,24.5,412.05,43.21,11.35,0.0,23.58
11,2,0,22.28,36.74,23.08,24.66,184.67,26.76,3.04,0.0,34.24
12,2,0,23.58,22.28,36.74,23.08,311.15,36.28,3.08,0.0,25.92
12,2,0,34.24,23.58,22.28,36.74,331.8,23.66,13.27,0.0,23.86
12,2,0,25.92,34.24,23.58,22.28,177.34,37.64,5.88,0.0,28.43
12,2,0,23.86,25.92,34.24,23.58,381.1,53.81,5.14,0.0,29.24
13,2,0,28.43,23.86,25.92,34.24,244.85,46.22,7.38,0.0,22.94
13,2,0,29.24,28.43,23.86,25.92,298.56,40.89,6.84,0.0,29.28
13,2,0,22.94,29.24,28.43,23.86,350.98,36.67,4.31,0.0,20.28
13,2,0,29.28,22.94,29.24,28.43,347.78,54.73,6.73,0.0,26.12
14,2,0,20.28,29.28,22.94,29.24,308.26,28.16,3.27,0.0,24.92
14,2,0,26.12,20.28,29.28,22.94,288.27,28.0,4.18,0.0,28.96
14,2,0,24.92,26.12,20.28,29.28,354.53,9.24,5.08,0.0,24.92
14,2,0,28.96,24.92,26.12,20.28,138.84,25.66,4.82,0.0,25.04
15,2,0,24.92,28.96,24.92,26.12,335.15,47.56,3.59,0.0,33.38
15,2,0,25.04,24.92,28.96,24.92,241.1,40.28,3.96,0.0,23.8
15,2,0,33.38,25.04,24.92,28.96,388.32,39.34,8.1,0.0,22.44
15,2,0,23.8,33.38,25.04,24.92,282.26,53.38,4.0,0.0,21.88
16,2,0,22.44,23.8,33.38,25.04,276.67,34.55,4.02,0.0,25.56
16,2,0,21.88,22.44,23.8,33.38,259.88,18.53,3.9,0.0,26.56
16,2,0,25.56,21.88,22.44,23.8,264.1,22.26,4.43,0.0,23.48
16,2,0,26.56,25.56,21.88,22.44,361.3,42.28,5.24,0.0,26.98
17,2,0,23.48,26.56,25.56,21.88,264.85,41.08,5.27,0.0,25.16
17,2,0,26.98,23.48,26.56,25.56,232.27,28.87,5.35,0.0,44.9
17,2,0,25.16,26.98,23.48,26.56,251.55,52.01,3.51,0.0,37.52
17,2,0,44.9,25.16,26.98,23.48,276.82,8.79,5.0,0.0,26.78
18,2,0,37.52,44.9,25.16,26.98,293.05,49.13,6.14,0.0,23.9
18,2,0,26.78,37.52,44.9,25.16,331.2,41.31,6.29,0.0,25.22
18,2,0,23.9,26.78,37.52,44.9,344.67,34.75,3.22,0.0,25.42
18,2,0,25.22,23.9,26.78,37.52,303.0,22.8,3.41,0.0,26.02
19,2,0,25.42,25.22,23.9,26.78,292.88,40.87,3.2,0.0,26.52
19,2,0,26.02,25.42,25.22,23.9,315.16,31.72,3.27,0.0,35.68
19,2,0,26.52,26.02,25.42,25.22,174.61,25.18,3.84,0.0,27.92
19,2,0,35.68,26.52,26.02,25.42,277.49,43.51,14.61,0.0,26.22
20,2,0,27.92,35.68,26.52,26.02,266.87,34.75,4.65,0.0,23.94
20,2,0,26.22,27.92,35.68,26.52,320.84,34.51,6.37,0.0,25.16
20,2,0,23.94,26.22,27.92,35.68,293.17,42.64,3.57,0.0,26.68
20,2,0,25.16,23.94,26.22,27.92,259.06,38.63,3.86,0.0,28.98
21,2,0,26.68,25.16,23.94,26.22,334.83,43.51,4.8,0.0,25.84
21,2,0,28.98,26.68,25.16,23.94,276.21,41.75,6.04,0.0,25.64
21,2,0,25.84,28.98,26.68,25.16,278.72,40.29,3.92,0.0,27.53
21,2,0,25.64,25.84,28.98,26.68,231.14,50.27,6.31,0.0,23.94
22,2,0,27.53,25.64,25.84,28.98,245.81,41.91,3.88,0.0,23.6
22,2,0,23.94,27.53,25.64,25.84,275.59,48.23,4.73,0.0,24.26
22,2,0,23.6,23.94,27.53,25.64,284.85,42.98,2.8,0.0,27.94
22,2,0,24.26,23.6,23.94,27.53,251.79,35.6,4.47,0.0,36.94
23,2,0,27.94,24.26,23.6,23.94,365.33,17.02,5.2,0.0,30.64
23,2,0,36.94,27.94,24.26,23.6,268.67,50.03,9.53,0.0,34.88
23,2,0,30.64,36.94,27.94,24.26,349.53,33.21,8.67,0.0,25.36
23,2,0,34.88,30.64,36.94,27.94,386.41,36.07,3.35,0.0,23.94
0,3,0,25.36,34.88,30.64,36.94,285.65,41.97,4.12,0.0,23.32
0,3,0,23.94,25.36,34.88,30.64,124.33,45.14,2.96,0.0,22.62
0,3,0,23.32,23.94,25.36,34.88,327.18,52.75,3.61,0.0,48.64
0,3,0,22.62,23.32,23.94,25.36,320.83,28.79,3.78,0.0,27.48
1,3,0,48.64,22.62,23.32,23.94,15.75,27.07,12.14,0.0,28.4
1,3,0,27.48,48.64,22.62,23.32,336.15,24.6,4.92,0.0,26.04
1,3,0,28.4,27.48,48.64,22.62,351.1,51.49,5.9,0.0,24.7
1,3,0,26.04,28.4,27.48,48.64,261.85,29.81,4.12,0.0,29.56
2,3,0,24.7,26.04,28.4,27.48,330.27,43.25,5.78,0.0,33.42
2,3,0,29.56,24.7,26.04,28.4,280.75,39.31,7.94,0.0,22.34
2,3,0,33.42,29.56,24.7,26.04,352.93,31.24,7.63,0.0,27.02
2,3,0,22.34,33.42,29.56,24.7,320.54,33.48,4.04,0.0,29.53
3,3,0,27.02,22.34,33.42,29.56,349.81,54.65,6.94,0.0,32.48
3,3,0,29.53,27.02,22.34,33.42,211.63,3.05,9.23,0.0,21.8
3,3,0,32.48,29.53,27.02,22.34,336.84,40.99,6.35,0.0,34.16
3,3,0,21.8,32.48,29.53,27.02,270.49,31.8,4.24,0.0,33.28
4,3,0,34.16,21.8,32.48,29.53,124.13,29.14,7.06,0.0,25.56
4,3,0,33.28,34.16,21.8,32.48,320.16,37.32,8.37,0.0,29.14
4,3,0,25.56,33.28,34.16,21.8,345.92,35.6,5.43,0.0,49.0
4,3,0,29.14,25.56,33.28,34.16,294.69,24.09,9.47,0.0,50.44
5,3,0,49.0,29.14,25.56,33.28,124.31,27.04,5.84,0.0,25.26
5,3,0,50.44,49.0,29.14,25.56,206.38,15.25,26.9,0.0,27.2
5,3,0,25.26,50.44,49.0,29.14,273.44,41.36,5.12,0.0,23.68
5,3,0,27.2,25.26,50.44,49.0,299.28,42.16,4.67,0.0,24.64
6,3,0,23.68,27.2,25.26,50.44,369.58,46.74,2.31,0.0,23.2
6,3,0,24.64,23.68,27.2,25.26,295.08,47.36,4.96,0.0,27.9
6,3,0,23.2,24.64,23.68,27.2,271.98,50.75,3.94,0.0,31.74
6,3,0,27.9,23.2,24.64,23.68,271.29,46.68,6.11,0.0,25.1
7,3,0,31.74,27.9,23.2,24.64,285.45,42.58,7.76,0.0,23.72
7,3,0,25.1,31.74,27.9,23.2,225.84,48.93,3.86,0.0,23.12
7,3,0,23.72,25.1,31.74,27.9,308.09,41.94,3.88,0.0,32.7
7,3,0,23.12,23.72,25.1,31.74,263.24,36.81,4.14,0.0,25.8
8,3,0,32.7,23.12,23.72,25.1,200.17,12.0,6.18,0.0,25.92
8,3,0,25.8,32.7,23.12,23.72,296.36,21.44,5.45,0.0,22.44
8,3,0,25.92,25.8,32.7,23.12,217.03,26.87,4.02,0.0,26.86
8,3,0,22.44,25.92,25.8,32.7,253.44,40.16,3.94,0.0,26.08
9,3,0,26.86,22.44,25.92,25.8,186.68,34.06,6.29,0.0,24.8
9,3,0,26.08,26.86,22.44,25.92,122.62,25.81,4.22,0.0,24.76
9,3,0,24.8,26.08,26.86,22.44,206.41,11.73,3.86,0.0,26.32
9,3,0,24.76,24.8,26.08,26.86,294.18,10.12,3.59,0.0,28.5
10,3,0,26.32,24.76,24.8,26.08,320.29,31.49,5.12,0.0,32.34
10,3,0,28.5,26.32,24.76,24.8,303.89,10.6,8.78,0.0,27.2
10,3,0,32.34,28.5,26.32,24.76,250.22,41.31,6.73,0.0,25.62
10,3,0,27.2,32.34,28.5,26.32,299.12,41.44,7.57,0.0,25.06
11,3,0,25.62,27.2,32.34,28.5,333.15,48.34,3.55,0.0,30.12
11,3,0,25.06,25.62,27.2,32.34,101.33,34.1,4.98,0.0,31.67
11,3,0,30.12,25.06,25.62,27.2,300.67,24.39,11.41,0.0,28.24
11,3,0,31.67,30.12,25.06,25.62,333.96,34.05,6.98,0.0,23.64
12,3,0,28.24,31.67,30.12,25.06,263.89,46.06,8.43,0.0,31.42
12,3,0,23.64,28.24,31.67,30.12,367.14,34.79,4.73,0.0,40.6
12,3,0,31.42,23.64,28.24,31.67,256.71,26.06,6.88,0.0,50.26
12,3,0,40.6,31.42,23.64,28.24,280.29,39.46,5.69,0.0,51.88
13,3,0,50.26,40.6,31.42,23.64,275.1,46.02,10.98,0.0,25.88
13,3,0,51.88,50.26,40.6,31.42,334.98,47.46,8.67,0.0,33.34
13,3,0,25.88,51.88,50.26,40.6,223.99,33.23,5.69,0.0,26.0
13,3,0,33.34,25.88,51.88,50.26,115.56,33.67,7.76,0.0,25.82
14,3,0,26.0,33.34,25.88,51.88,315.73,23.26,3.39,0.0,23.88
14,3,0,25.82,26.0,33.34,25.88,305.76,19.1,6.22,0.0,23.76
14,3,0,23.88,25.82,26.0,33.34,289.81,41.24,4.47,0.0,24.48
14,3,0,23.76,23.88,25.82,26.0,171.08,27.67,4.02,0.0,26.56
15,3,0,24.48,23.76,23.88,25.82,292.7,46.2,3.47,0.0,23.2
15,3,0,26.56,24.48,23.76,23.88,128.66,22.64,4.33,0.0,27.66
15,3,0,23.2,26.56,24.48,23.76,107.25,28.37,3.14,0.0,26.3
15,3,0,27.66,23.2,26.56,24.48,253.32,23.28,6.39,0.0,25.0
16,3,0,26.3,27.66,23.2,26.56,208.84,26.5,4.53,0.0,24.48
16,3,0,25.0,26.3,27.66,23.2,318.9,49.79,6.57,0.0,30.6
16,3,0,24.48,25.0,26.3,27.66,315.61,33.9,3.2,0.0,26.0
16,3,0,30.6,24.48,25.0,26.3,323.24,51.72,5.63,0.0,60.66
17,3,0,26.0,30.6,24.48,25.0,344.83,35.58,4.94,0.0,25.2
17,3,0,60.66,26.0,30.6,24.48,279.16,47.71,7.04,0.0,25.28
17,3,0,25.2,60.66,26.0,30.6,90.65,21.17,3.14,0.0,28.68
17,3,0,25.28,25.2,60.66,26.0,165.9,38.97,3.71,0.0,25.06
18,3,0,28.68,25.28,25.2,60.66,226.96,49.06,6.33,0.0,26.4
18,3,0,25.06,28.68,25.28,25.2,159.61,51.51,4.47,0.0,23.62
